Site;Competition;Species;ID;FruitSet;PolliniaSet;N_flowers;Height;DiamCavity;LongLab;WidthLab;DepthLab;Eucera;Osmia;Andrena;Ceratina;Rich;Abund;H;simp;inv_simp;Abund_Slingua;Abund_Sparviflora;Rich_Coflowering;Abund_Coflowering;H_Coflowering;simp_Coflowering;inv_simp_Coflowering
Son Doblons;Yes;lingua;SL+SP108;0;1;3;15.3;8;11;8;15;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP109;;;2;14.4;3;10.5;5.5;10.5;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP110;0;0.5;2;9.4;4;12;7;11;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP111;;;2;10.5;4;13;7.5;10;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP112;0;0.666666667;3;14.5;4;12;7;14;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP113;;;2;12.2;4.5;15;8.5;11;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP114;;;1;9.8;5;11;6;9;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP115;;;2;9.9;2.5;10;5.5;10;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP116;;;2;9.5;5;11;7;12;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP117;;;2;8.4;3;9;6;9.5;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP118;;;2;9.5;4;13;7;17;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP119;0;1;3;10.1;2.5;10;4.5;10;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;lingua;SL+SP120;0;1;2;15.5;4;10;5;9;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL97;0;0.857142857;7;17.5;3.5;12.5;4;15;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL98;0;0.875;8;20;3;13;4;10.8;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL99;0;0.8;5;13.1;4;13;4;13;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL100;0;1;4;15.6;4;13.8;4;15;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL101;0;0.8;5;18.5;4;14;4.5;9.5;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL102;0;0;7;17.3;3;9;4;8;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL103;0;0;6;20.5;3;8.5;4;10;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL104;0;0.2;5;15;3;7.5;5;9;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL105;0;1;6;19;4;8;5;9;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL106;1;0.5;4;20;4;10;3;8.5;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL107;0;1;4;16.4;3;8;4;9;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL108;0;1;5;22.2;3;8;5;10;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL109;0;0.857142857;7;20.5;3;7;4;9;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL110;0;0;6;18.3;3;8;4;10;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL111;0;1;7;20.5;3;6;4;9;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL112;0;1;8;22;4;8;4;10;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL113;0;1;6;21;3;8;4;10;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL114;0;0.833333333;6;15.4;3;9;5;10;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL115;;;3;18.5;3;8;3;8;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL116;0;1;5;16.6;3;8;3;9;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL117;0;1;6;20;3;9;3;8;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL118;0;0.6;5;17;3;7.5;4;8.5;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL119;;;6;19.1;3;7.5;4.5;9.5;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL120;0;1;2;10.1;2;6;3;6.5;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL121;;;4;19.3;2;7.5;3.5;8;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL122;0;0;5;18.2;1.5;6;2.5;8;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL123;;;6;20.6;2;7;3;7;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL124;0;0.25;4;15.5;2;8.5;3.5;7.5;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL125;0;0.333333333;3;18;3;8.5;4;9;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Doblons;Yes;parviflora;SP+SL126;0.333333333;1;3;8.6;2.5;8.5;3;7;0;0;2;0;2.466666667;5.466666667;0.592852967;0.33317284;1.904744038;49;2;12;196;2.127893561;0.8553207;6.911838791
Son Gual;No;lingua;SL180;0.2;0.8;5;23.5;5;16;8;13;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL181;0;1;4;25.5;5;18;7;13;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL182;0;1;4;24;6;15;7.5;14;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL183;0;0.833333333;3;18.5;6;17;7;12;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL184;0;0.666666667;3;22;4.5;16;7;13;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL185;0;0;2;17;4;18;4.5;14;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL186;0;1;3;18;4;17;5;12;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL187;0;1;3;18;4;16;4;12;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL188;0;1;2;21;4;17;5;13;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL189;0;1;3;24;4;20;6;14;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL190;0;1;4;24.5;4;17;6;13;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL191;0;1;4;16;5;14;6;13;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL192;0;1;3;16;5;12.5;6;12.5;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL193;;;2;10;4;15;10;12.5;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL194;0;1;3;13.5;4.5;15;7.5;13;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL195;0;0.833333333;3;19.5;4.5;16.5;7;15.5;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL196;0;1;3;17.7;4;14;5;14;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL197;0;1;4;18.3;5;13.5;9;12;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL198;0;0.5;4;17.6;5;14.5;7;14;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL199;0;1;2;13.9;5.5;12;7;13;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL200;0;1;3;14;5;13.5;7.5;14;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL201;0;1;1;11;5;12;6.5;13;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL202;;;2;14.2;6;16;9;16;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL203;0;1;3;13;4.5;16;7;13;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL204;0;1;2;12.3;5;18;9;13;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL205;0;1;4;18;4;19;7;12;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL206;;;2;12;4.5;16;7;11;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL207;0;1;4;15.5;5;21;8.5;13.5;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL208;0;1;4;22;6;19;7;13.5;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;lingua;SL209;0;1;2;20.3;4.5;14.5;7;;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP92;0.75;0.5;4;11.7;3;8.5;4.5;10;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP93;1;0.5;4;20;2;10;3;10;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP94;1;1;7;23.5;3;10;3;8.5;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP95;1;1;10;26.5;3;10;4;10;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP96;0.333333333;0.333333333;3;14.5;3;10;3;9;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP97;1;1;2;8.5;3;9;3;7;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP98;1;1;4;18;2.5;8.5;4;9;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP99;1;1;6;20;3;12;3.5;14.5;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP100;1;1;5;20.3;2.5;10;4;9.5;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP101;1;1;6;20;3.5;12;5;10;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP102;1;1;4;23;2.5;9;4;8;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP103;1;0.8;5;20;3;10;5;10;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP104;1;0.8;5;22;3;9;4;8;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP105;;;2;8;2;7;3;6.5;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP106;1;1;3;13.4;2;10;4;7.5;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP107;1;1;2;12.3;2.5;7;3;8.5;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP108;1;1;2;11.3;3;8.5;3.5;8.5;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP109;;;3;10.9;2.5;6.5;3.5;10;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP110;;;3;9.6;2;7;3;8.5;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP111;;;2;8.5;2;8;3;7.5;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP112;1;1;3;11.3;2;8.5;3.5;9;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP113;;;2;8.5;3;7;3.5;8;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP114;1;1;2;11.5;2.5;9;3;8;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP115;;;2;9.5;2;8.5;3;7.5;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP116;1;1;2;10.6;2.5;6;2.5;7.5;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP117;;;2;9.8;2.5;8;3.5;7.5;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP118;;;3;14.3;2.5;7.5;3;8;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP119;;;3;10.4;3;8.5;3.5;8.5;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP120;1;1;3;11.8;3;9.5;3;9;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Gual;No;parviflora;SP121;1;0.666666667;3;15;3;9.5;4;8;0;0;6;0;2;4.6;0.555029751;0.414389267;1.987192103;23;12;5;257;1.17724435;0.585353298;2.411691679
Son Real;No;lingua;SL210;0;1;3;14;4.5;12.5;7;10.5;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL211;0;1;2;14.2;4.5;16;8;12.5;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL212;0;0.333333333;3;10.5;4.5;11.5;7.5;11;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL213;0;0.5;2;14;4.5;15;8;9.5;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL214;0;0.5;2;11.2;6;15;7;15;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL215;0;1;4;14;5.5;12.5;8;14;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL216;0;0.75;4;18.2;5;7;5;12.5;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL217;0;1;2;13.2;4.5;13;6.5;12.5;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL218;0;1;2;15;5;13;7;14;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL219;0;1;2;13.2;4.5;12.5;7.5;12;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL220;0;1;3;16.5;4;12.5;8;11;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL221;0;1;4;13.5;5;13;6;12;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL222;0;0;3;14.2;4;13;6;12;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL223;0;0.5;2;13;4;6;4;11;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL224;0;1;2;15;4.5;13;6.5;11;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL225;0;1;2;12;4;8;4.5;11;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL226;0;0.5;2;15;4.5;11;6;9;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL227;0;1;3;17;4.5;11;5.5;12;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL228;0;1;3;12.5;4;12.6;4.6;12;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL229;0;1;3;11.5;6;17;8;13;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL230;0;1;3;15;6.5;14;7;12;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL231;;;3;21;2.5;11.5;4.5;10.5;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL232;0;1;4;18.5;3.5;12;6;10.5;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL233;0;1;2;17.2;5;14;6;12;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL234;0;1;2;16;5;11;6.5;11.5;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL235;;;2;18;5;12;6;14;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL236;0;1;3;18.5;5;12;6.5;12;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL237;0;1;3;16;5;11;6;12.5;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL238;0;1;2;12.5;5;11;6.5;12;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Real;No;lingua;SL239;0;1;2;11.9;6;11.5;7.5;12.5;0;0;3;0;1.4;2;0.254304533;0.225925926;1.471428571;261;0;6;351;0.907097876;0.427593932;1.747011528
Son Veri;No;parviflora;SP122;1;1;2;11.5;3.6;7.2;2.5;7;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP123;1;1;2;8.6;3.4;7.1;2.7;6.4;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP124;;;3;10;3.7;6.8;3.6;6.9;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP125;;;2;19.5;4;6.6;3.1;9.3;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP126;0.5;0.5;2;11.4;2.8;5.7;2.7;5.3;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP127;;;2;12.7;3.6;7.1;2.8;6.8;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP128;1;1;2;12.8;3.3;6.2;2.8;7.3;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP129;;;2;13.1;3.2;5;2.4;7.5;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
